id_venta;id_tiempo;id_cliente;id_producto;id_sucursal;id_empleado;id_pago;id_promocion;cantidad;subtotal;total
10784;360;14762;8583;6;9253;4896;;10;784.1;784.1
10785;269;8260;6206;45;13247;4897;;9;985.5;985.5
10786;243;12353;5771;54;13599;4898;13106;3;485.07;436.56
10787;322;993;804;34;4654;4899;;5;237.35;237.35
10788;1679;4501;1673;38;11890;4900;11459;2;100.84;90.76
10789;1100;2382;5129;52;8711;4901;8972;4;725.96;653.36
10790;1822;2552;8829;24;3622;4902;;4;698.76;698.76
10791;1787;13229;7434;29;8661;4903;;1;95.04;95.04
10792;601;6119;2283;44;11122;4904;;1;198.94;198.94
10793;449;11785;12822;47;2020;4905;146;10;848;763.2
10794;299;2952;8649;6;10233;4906;;7;1072.75;1072.75
10795;446;3471;9063;40;3395;4907;12177;7;250.95;225.85
10796;645;1625;10959;60;5558;4908;;3;392.25;392.25
10797;1245;9714;12360;28;1434;4909;;7;187.39;187.39
10798;1530;1975;782;73;10518;4910;;7;621.88;621.88
10799;629;9651;14787;44;10615;4911;;8;561.6;561.6
10800;1744;6427;8998;5;9232;4912;4185;5;695.35;625.82
10801;159;1083;14432;68;1762;4913;3923;2;105.82;95.24
10802;297;2519;3633;56;2392;4914;;9;547.65;547.65
10803;1474;2757;5500;35;13775;4915;5546;10;1747.9;1573.11
10804;1621;2803;4155;50;1463;4916;;4;54.12;54.12
10805;1370;2945;5234;26;2758;4917;3936;9;1413.81;1272.43
10806;310;7458;8212;33;14454;4918;;3;481.62;481.62
10807;1497;14825;9013;69;9982;4919;;9;354.69;354.69
10808;2066;12208;13060;19;1621;4920;10674;9;798.03;718.23
10809;983;14813;423;55;2504;4921;;2;124.8;124.8
10810;914;230;514;8;6684;4922;8009;7;184.66;166.19
10811;2154;9424;8838;64;3992;4923;3521;9;1245.69;1121.12
10812;1938;1771;7951;53;12017;4924;;5;702.8;702.8
10813;484;3072;11645;46;2442;4925;;9;827.01;827.01
10814;1102;37;7859;71;10257;4926;4217;2;152.42;137.18
10815;1579;9366;10314;34;7994;4927;;4;748.2;748.2
10816;457;5134;8680;14;4889;4928;;8;545.2;545.2
10817;1880;12394;4342;36;669;4929;5634;10;367.6;330.84
10818;52;8236;10434;27;13973;4930;;6;246.18;246.18
10819;596;13406;11875;43;13167;4931;;9;903.33;903.33
10820;113;12319;10086;9;5064;4932;;6;294.84;294.84
10821;18;4396;6393;73;12683;4933;;2;232.7;232.7
10822;487;4855;5584;11;7381;4934;;2;314.82;314.82
10823;246;649;6208;24;13310;4935;;9;458.28;458.28
10824;1194;10019;7708;75;10079;4936;;3;550.86;550.86
10825;55;4034;13502;32;375;4937;;2;120.42;120.42
10826;556;4783;12007;18;6796;4938;;1;146.68;146.68
10827;859;13079;9456;24;1993;4939;6618;5;552.45;497.21
10828;1375;8637;11999;56;14306;4940;11058;2;31.82;28.64
10829;1658;7418;682;55;14016;4941;;2;370.74;370.74
10830;625;13459;13427;51;14187;4942;;2;244.7;244.7
10831;2125;2746;8949;59;11677;4943;;6;1034.76;1034.76
10832;1473;4995;12493;76;11881;4944;;8;1248.56;1248.56
10833;1626;12758;13728;12;7934;4945;7447;7;484.26;435.83
10834;1822;1008;440;43;9120;4946;8496;5;436.25;392.62
10835;483;13509;6348;34;7186;4947;;4;495.36;495.36
10836;1475;12237;917;14;2140;4948;;1;10.44;10.44
10837;535;4315;8035;40;6784;4949;;9;548.19;548.19
10838;1307;12325;14531;69;900;4950;3851;6;188.34;169.51
10839;885;10801;9629;76;7730;4951;8902;10;1345.6;1211.04
10840;1756;7797;8946;49;10089;4952;;8;102.88;102.88
10841;554;1869;9680;40;3243;4953;4468;7;999.74;899.77
10842;958;9583;14241;47;14483;4954;;10;842;842
10843;1021;4426;11140;59;12540;4955;10146;1;136.58;122.92
10844;1266;14164;634;38;10584;4956;;8;619.68;619.68
10845;618;6100;11502;62;12527;4957;;3;103.68;103.68
10846;888;625;3666;5;5649;4958;13202;7;154.21;138.79
10847;443;14407;9217;70;1578;4959;;4;219.08;219.08
10848;618;6009;4003;16;11224;4960;10352;5;206.55;185.9
10849;931;12536;2662;9;11059;4961;;8;471.84;471.84
10850;914;11995;10883;15;117;4962;;4;767.36;767.36
10851;2188;13840;11898;2;3398;4963;;9;1239.93;1239.93
10852;1385;295;1519;62;11616;4964;;9;1515.15;1515.15
10853;494;3777;13240;55;14340;4965;11012;9;1703.34;1533.01
10854;1556;7676;3187;13;14547;4966;;6;549.78;549.78
10855;1021;5730;5138;72;11825;4967;2850;3;539.73;485.76
10856;974;995;371;45;14925;4968;;8;1040.56;1040.56
10857;273;14326;11987;29;9643;4969;12243;3;555.21;499.69
10858;326;4427;5636;77;9705;4970;;4;716.6;716.6
10859;1228;12786;8444;72;287;4971;8209;5;149.25;134.33
10860;1519;5316;1061;1;13539;4972;4448;4;773.96;696.56
10861;928;247;6140;38;12118;4973;5583;9;537.12;483.41
10862;515;8353;3503;22;11655;4974;8260;3;488.43;439.59
10863;2009;7261;14092;43;11287;4975;8931;10;1843.2;1658.88
10864;2099;9470;87;58;5977;4976;;1;68.94;68.94
10865;1693;12129;14397;45;9488;4977;;7;476.21;476.21
10866;202;1324;11132;22;13671;4978;10360;5;90.65;81.59
10867;654;7255;7158;14;13075;4979;;6;175.02;175.02
10868;1217;2913;7908;65;11637;4980;;5;460.7;460.7
10869;1517;3466;14126;9;12238;4981;12596;2;183.1;164.79
10870;1466;3235;8260;22;12620;4982;;7;1105.79;1105.79
10871;288;7035;4581;8;6775;4983;11971;2;53.26;47.93
10872;20;14271;168;26;12575;4984;;5;290.55;290.55
10873;1432;11417;11878;9;10841;4985;1350;7;438.69;394.82
10874;1592;6388;10729;3;10746;4986;;10;1831.4;1831.4
10875;1165;2715;1944;49;7746;4987;;4;652.12;652.12
10876;1049;139;10810;29;6991;4988;;5;671.75;671.75
10877;844;284;14761;48;4828;4989;;6;651;651
10878;103;2919;14813;1;231;4990;;4;534.04;534.04
10879;1376;7343;2338;21;4840;4991;;5;699.05;699.05
10880;162;6771;3237;48;992;4992;2860;10;1162.9;1046.61
10881;1212;6797;5422;39;1981;4993;;2;28.1;28.1
10882;171;3242;439;21;14164;4994;;3;449.85;449.85
10883;1470;6363;5566;31;3770;4995;;9;1291.86;1291.86
10884;275;3050;5467;51;11198;4996;11005;4;168.6;151.74
10885;544;1484;2112;56;3903;4997;;1;74.29;74.29
10886;1079;9805;11599;39;2076;4998;;3;289.95;289.95
10887;1531;3306;8130;75;6460;4999;;10;1230.6;1230.6
10888;1879;3476;1291;35;13875;5000;;4;71.76;71.76
10889;1182;5291;8087;8;7629;5001;;1;69.31;69.31
10890;2133;14603;9857;54;5036;5002;;8;1572.48;1572.48
10891;1117;8660;212;58;11457;5003;;2;174.1;174.1
10892;1734;8917;10984;55;9847;5004;;5;40.55;40.55
10893;1650;3053;11545;62;6515;5005;;6;105.9;105.9
10894;887;432;12503;77;5148;5006;;5;601.2;601.2
10895;359;1828;2929;39;264;5007;;9;363.15;363.15
10896;535;13709;91;51;6860;5008;;2;194.34;194.34
10897;1924;4154;1978;40;13757;5009;;8;1142;1142
10898;1525;11557;9261;14;12250;5010;;2;122.16;122.16
10899;178;9851;4283;5;3967;5011;3126;8;948.56;853.7
10900;321;1679;11205;59;3328;5012;;7;1194.2;1194.2
10901;615;8578;5041;8;2542;5013;12176;10;1372.2;1234.98
10902;428;10246;7754;24;12475;5014;;7;1019.97;1019.97
10903;1943;14359;4497;43;37;5015;;3;593.79;593.79
10904;903;8983;8889;9;684;5016;4200;5;653.35;588.01
10905;73;7050;947;46;1699;5017;;1;162.4;162.4
10906;969;2673;4626;56;10505;5018;13639;8;680.16;612.14
10907;1292;6748;9932;19;9949;5019;;2;362.78;362.78
10908;126;1242;2733;29;5332;5020;;5;990.25;990.25
10909;40;8735;14502;60;5839;5021;;2;153.58;153.58
10910;1647;3285;6870;5;10358;5022;;8;1597.68;1597.68
10911;183;10099;4193;2;11680;5023;;1;140.71;140.71
10912;1263;13662;9111;59;6031;5024;;7;1008.14;1008.14
10913;1089;8519;1577;18;4283;5025;;8;132.72;132.72
10914;265;9827;2740;63;8362;5026;13968;6;45.42;40.88
10915;2098;10997;6640;62;4325;5027;1467;5;944.7;850.23
10916;1229;3093;8703;29;9838;5028;;2;315.34;315.34
10917;1807;8230;158;43;6315;5029;1349;9;827.19;744.47
10918;1338;5227;13384;26;11440;5030;;1;159.01;159.01
10919;1374;7544;4462;50;7596;5031;;6;405.96;405.96
10920;763;12620;12965;43;3562;5032;;7;1217.79;1217.79
10921;626;14837;1299;62;11513;5033;2859;3;225.57;203.01
10922;1572;11764;6736;73;7319;5034;5484;1;57.52;51.77
10923;535;11300;6644;53;11794;5035;;7;1147.44;1147.44
10924;702;13696;11393;64;1781;5036;10454;4;502.96;452.66
10925;585;12931;3516;23;2469;5037;8300;3;501.21;451.09
10926;580;11468;9311;70;481;5038;;6;463.2;463.2
10927;1765;6082;10032;12;6934;5039;14355;6;457.92;412.13
10928;951;10942;5468;43;1949;5040;;5;173.7;173.7
10929;384;13404;7048;68;10580;1009;;4;572.6;572.6
10930;745;13201;5439;42;2431;1010;;9;613.17;613.17
10931;1235;13022;3415;42;12981;1011;;1;196.55;196.55
10932;1696;2601;4833;58;3102;1012;;3;515.22;515.22
10933;1094;8480;11434;2;9257;1013;;4;280.48;280.48
10934;863;11414;11605;58;8282;1014;;8;491.84;491.84
10935;894;7790;2016;5;8117;1015;;2;67.16;67.16
10936;836;1651;12650;57;14447;1016;;2;221.4;221.4
10937;1769;9581;8113;57;8179;1017;8572;4;791.52;712.37
10938;622;13456;9763;71;11404;1018;;2;382.82;382.82
10939;1161;10770;4351;38;5747;1019;;4;478.36;478.36
10940;2122;2570;8678;7;2572;1020;;7;820.05;820.05
10941;1694;4945;3289;31;1291;1021;3957;1;46.64;41.98
10942;412;7457;5332;56;3040;1022;;5;155.85;155.85
10943;728;10983;8662;43;12046;1023;;4;388.44;388.44
10944;276;5258;3083;43;4533;1024;7958;10;789.9;710.91
10945;853;963;12768;17;14315;1025;;6;1015.14;1015.14
10946;766;11315;13389;65;7757;1026;;6;759.3;759.3
10947;1605;14101;6392;59;13706;1027;;8;268.88;268.88
10948;1608;13362;10068;40;4332;1028;;1;162.97;162.97
10949;565;4228;7529;4;6916;1029;;2;124.12;124.12
10950;1032;13003;749;49;3709;1030;;9;627.3;627.3
10951;476;2612;4064;39;9022;1031;14277;1;199.43;179.49
10952;1324;10140;11848;56;9256;1032;;5;933.75;933.75
10953;1039;11613;3523;4;5655;1033;4070;5;114.3;102.87
10954;1714;1165;5999;19;6235;1034;5057;1;39.82;35.84
10955;2090;6305;14978;6;8669;1035;9569;7;276.5;248.85
10956;2160;4006;2114;22;10503;1036;;7;1204.28;1204.28
10957;594;5282;2999;36;6348;1037;;2;239.98;239.98
10958;1506;5892;1628;66;3618;1038;8168;7;288.26;259.43
10959;224;13155;7702;50;5376;1039;;6;856.68;856.68
10960;2135;2243;14743;48;10902;1040;2797;8;1424.24;1281.82
10961;1907;5289;6338;23;13589;1041;;5;122.75;122.75
10962;421;9024;10637;36;541;1042;7595;10;561.5;505.35
10963;954;5153;10644;8;8840;1043;3395;5;207.65;186.89
10964;766;11726;14203;7;11381;1044;10404;3;250.23;225.21
10965;981;3343;5166;26;13882;1045;8851;9;1128.06;1015.25
10966;304;7830;3378;13;9569;1046;;10;327.8;327.8
10967;1206;2544;4062;2;4839;1047;;1;14.06;14.06
10968;676;10938;14950;76;10023;1048;;8;588.48;588.48
10969;1008;13491;3424;54;8691;1049;;9;366.03;366.03
10970;525;4445;3573;47;13234;1050;10473;1;53.16;47.84
10971;971;2835;4827;35;14040;1051;;4;589.28;589.28
10972;1595;13182;8693;42;5030;1052;9870;10;1285.5;1156.95
10973;535;8818;9572;62;7143;1053;1241;6;979.5;881.55
10974;1866;14560;812;69;13891;1054;;7;221.83;221.83
10975;552;10958;11758;47;12756;1055;;4;776.28;776.28
10976;1068;12626;2389;62;2588;1056;13866;3;110.46;99.41
10977;2044;10860;6822;67;11160;1057;10684;6;154.32;138.89
10978;2056;9399;12147;63;9412;1058;;1;98.02;98.02
10979;1783;11925;12139;36;7364;1059;;6;728.64;728.64
10980;2173;8449;10895;67;12506;1060;;4;182.12;182.12
10981;480;10079;1363;29;10909;1061;;9;712.53;712.53
10982;756;1838;10395;55;6203;1062;;4;105.2;105.2
10983;308;11963;12403;30;6604;1063;;6;388.62;388.62
10984;610;4655;13307;74;9983;1064;;1;105.31;105.31
10985;1700;3687;5142;41;8926;1065;;2;87.66;87.66
10986;2009;1338;2044;11;14920;1066;;10;54.2;54.2
10987;1524;1312;2;24;7600;1067;;2;94.1;94.1
10988;427;2221;11218;19;103;1068;;1;76.61;76.61
10989;1887;494;10779;29;11385;1069;8932;5;428;385.2
10990;727;6388;3930;2;12847;1070;;9;1296.45;1296.45
10991;497;130;10853;7;8907;1071;;7;405.72;405.72
10992;1317;9571;8463;29;563;1072;;2;293.42;293.42
10993;1600;14567;11538;75;8905;1073;;4;301.44;301.44
10994;1937;243;8690;52;559;1074;;10;978.1;978.1
10995;2138;4449;3807;2;11788;1075;;7;180.67;180.67
10996;1846;4303;9356;49;12299;1076;;2;127.12;127.12
10997;838;2150;1899;22;4372;1077;;7;910.42;910.42
10998;1605;2749;12099;26;4072;1078;;10;1371.6;1371.6
10999;1248;10807;13269;11;4060;1079;;4;72.84;72.84
11000;1520;11539;9975;62;3638;1080;6761;7;605.36;544.82
11001;1077;2626;6504;70;2346;1081;;4;447.56;447.56
11002;335;4140;11350;44;3347;1082;;7;1316.56;1316.56
11003;460;8524;8825;24;7758;1083;2241;7;459.9;413.91
11004;1726;5799;2965;47;10044;1084;5909;5;125.8;113.22
11005;1014;6356;14099;22;2909;1085;;8;1427.36;1427.36
11006;1784;6858;4578;66;1242;1086;;1;190.16;190.16
11007;1950;13863;8083;28;6962;1087;;9;1520.19;1520.19
11008;1605;11694;5136;64;3598;1088;;1;108.68;108.68
11009;943;5167;6020;43;3567;1089;;2;183.88;183.88
11010;1853;9760;13679;6;9713;1090;;3;253.2;253.2
11011;1268;9531;11310;77;6900;1091;9969;8;1376.8;1239.12
11012;272;2450;8797;66;8707;1092;2100;3;283.65;255.28
11013;2063;11403;2486;62;9619;1093;;9;169.2;169.2
11014;1941;428;581;7;13707;1094;;5;27.45;27.45
11015;633;12784;1295;22;5569;1095;7565;1;60.9;54.81
11016;1113;11832;14491;35;4075;1096;;9;673.74;673.74
11017;1718;2880;3862;23;4468;1097;4065;8;985.84;887.26
11018;1802;7156;3988;28;14138;1098;9409;6;540.12;486.11
11019;490;76;14138;41;903;1099;;2;99.9;99.9
11020;1988;9390;8772;21;4099;1100;;3;90.72;90.72
11021;466;4096;11777;63;7011;1101;;2;346.32;346.32
11022;1421;13322;13531;54;1007;1102;;8;856.48;856.48
11023;1054;6080;444;60;1076;1103;;10;1896.6;1896.6
11024;1270;4481;12562;51;5324;1104;;3;281.94;281.94
11025;1282;8051;6763;44;3975;1105;1832;4;507.04;456.34
11026;1579;6429;3426;59;9313;1106;;10;1438.9;1438.9
11027;759;13894;11329;27;12086;1107;10621;7;1303.96;1173.56
11028;1896;9416;8430;6;7002;1108;;7;980.07;980.07
11029;1126;10088;2776;2;9796;1109;9336;6;732.78;659.5
11030;473;2427;11145;48;6028;1110;;2;75.42;75.42
11031;1057;6229;235;24;844;1111;;5;119.4;119.4
11032;177;11511;9733;20;13766;1112;;3;598.68;598.68
11033;893;1059;10513;63;10202;1113;;4;462.88;462.88
11034;1403;127;2042;51;6821;1114;;1;111.8;111.8
11035;2030;2883;9466;6;7802;1115;;10;226.8;226.8
11036;60;2852;4437;6;14920;1116;5406;2;152.86;137.57
11037;308;13748;14816;50;8128;1117;;3;171.66;171.66
11038;600;13278;2787;22;82;1118;;8;1297.28;1297.28
11039;1117;2861;5604;74;14436;1119;;5;664.15;664.15
11040;1080;11334;14027;6;12830;1120;;4;550;550
11041;1858;7956;11439;54;7840;1121;;2;291.32;291.32
11042;1282;11038;8837;59;9549;1122;2493;9;737.01;663.31
11043;1147;8186;8923;34;14538;1123;9295;10;968;871.2
11044;1809;2759;10213;76;1776;1124;;4;722.48;722.48
11045;452;1694;7520;61;6972;1125;;2;57.42;57.42
11046;2050;11876;1354;63;14667;1126;14462;6;273.96;246.56
11047;1558;11075;5627;61;8897;1127;;4;574.76;574.76
11048;879;14233;12069;13;4409;1128;;8;153.44;153.44
11049;1710;1065;11553;74;10636;1129;7892;10;1546.4;1391.76
11050;286;14415;5599;42;6995;1130;;3;246.45;246.45
11051;912;341;9646;70;6367;1131;9253;1;97.1;87.39
11052;564;6498;4529;66;14926;1132;;6;300.42;300.42
11053;1553;9694;974;19;5589;1133;14747;7;1164.59;1048.13
11054;385;5422;13127;52;9223;1134;;8;1292.48;1292.48
11055;386;10307;106;53;3088;1135;;9;1723.23;1723.23
11056;1556;3446;7147;60;13985;1136;;10;961.5;961.5
11057;2149;7206;14568;10;10967;1137;10156;9;1561.68;1405.51
11058;71;14613;1770;29;14517;1138;;8;956.16;956.16
11059;1088;9288;14770;58;10719;1139;;4;158.32;158.32
11060;1657;11483;13128;8;7506;1140;;1;22.78;22.78
11061;56;8837;6073;52;1960;1141;4525;2;21.28;19.15
11062;1473;11388;8645;15;10535;1142;;9;939.15;939.15
11063;165;10074;2917;10;11038;1143;5901;9;1231.2;1108.08
11064;890;1676;1575;44;389;1144;;6;433.92;433.92
11065;1351;12768;1469;54;6884;1145;;7;1125.95;1125.95
11066;2190;2813;6775;29;14420;1146;;9;1595.25;1595.25
11067;1649;10180;2818;64;11851;1147;5094;1;145.39;130.85
11068;1075;5513;9786;41;5633;1148;4777;2;391.54;352.39
11069;627;3544;9985;6;3630;1149;;9;718.47;718.47
11070;1977;11304;12403;74;9894;1150;13130;10;524.4;471.96
11071;1492;7274;1473;41;6682;1151;1930;9;1590.57;1431.51
11072;811;8325;10041;48;8401;1152;1985;6;917.34;825.61
11073;910;4627;3191;45;759;1153;;8;304.4;304.4
11074;102;14581;13891;69;1076;1154;;5;350.25;350.25
11075;863;7713;6570;75;3145;1155;2243;4;275.32;247.79
11076;168;8031;10835;47;13279;1156;;9;1721.16;1721.16
11077;1862;5705;13031;53;10887;1157;8310;4;377.2;339.48
11078;137;5573;8766;55;7494;1158;;8;1136.08;1136.08
11079;806;10424;6461;58;8319;1159;;3;214.05;214.05
11080;1258;12505;13635;76;4349;1160;840;5;293.6;264.24
11081;1428;9507;7680;51;11154;1161;;4;178.36;178.36
11082;1978;4876;5197;20;4061;1162;1923;2;348.5;313.65
11083;1821;10295;7031;10;12698;1163;3790;5;247.55;222.8
11084;271;5142;11919;52;9501;1164;;5;72.45;72.45
11085;881;11379;6469;46;56;1165;;10;191;191
11086;23;1166;11943;69;7421;1166;;3;269.25;269.25
11087;1881;5624;1777;67;12300;1167;;6;429.54;429.54
11088;1878;7724;5395;47;12553;1168;8873;8;369.92;332.93
11089;1291;13430;4617;12;8620;1169;;6;869.46;869.46
11090;399;3381;12583;8;3822;1170;;3;355.59;355.59
11091;2094;12011;1705;49;12102;1171;;7;197.82;197.82
11092;1973;9096;10754;42;5257;1172;;8;354.72;354.72
11093;1511;4625;14219;9;14443;1173;;10;1619.6;1619.6
11094;551;11916;10878;21;1678;1174;;7;697.69;697.69
11095;814;762;7948;76;7629;1175;2155;10;965.5;868.95
11096;152;12413;13772;61;7002;1176;;9;1144.89;1144.89
11097;1363;13485;5058;34;4029;1177;;4;322.76;322.76
11098;2145;8;10668;36;9408;1178;;1;74.87;74.87
11099;621;2160;6935;77;14185;1179;11945;10;1655.6;1490.04
11100;945;10968;3295;52;13318;1180;2089;2;348.74;313.87
11101;616;11129;12596;37;14633;1181;;6;197.58;197.58
11102;22;6171;1889;75;12027;1182;;8;1490.8;1490.8
11103;1184;8801;10431;14;10510;1183;11775;3;149.25;134.33
11104;654;8023;2733;10;3878;1184;9856;2;104.16;93.74
11105;11;6164;13241;74;9871;1185;;3;500.31;500.31
11106;822;2187;36;34;2046;1186;;2;179.94;179.94
11107;546;7898;740;58;10323;1187;;6;164.46;164.46
11108;703;898;13051;56;2265;1188;;1;134.19;134.19
11109;1188;9564;12352;32;9173;1189;5527;8;1078.8;970.92
11110;1858;10893;5422;12;3488;1190;;7;347.62;347.62
11111;755;13667;11712;32;10863;1191;4336;2;393.76;354.38
11112;2052;4928;12088;67;9387;1192;;4;302.12;302.12
11113;1052;8713;8621;6;13425;1193;144;8;1499.36;1349.42
11114;1083;6617;9776;69;13523;1194;5249;2;116.74;105.07
11115;720;3628;857;34;13354;1195;;4;575.36;575.36
11116;1769;10565;3138;75;11705;1196;;4;478.4;478.4
11117;1862;6271;11727;24;4144;1197;;5;381.5;381.5
11118;794;7815;12625;50;12713;1198;;5;852;852
11119;808;13941;12388;3;1303;1199;;1;158.94;158.94
11120;703;9363;8899;25;11550;1200;14440;3;567.81;511.03
11121;1751;5441;4135;76;9494;1201;4677;5;918.25;826.43
11122;1732;3802;1440;47;7387;1202;;2;379.04;379.04
11123;1323;1838;8998;20;2301;1203;;2;244.06;244.06
11124;1926;14866;10213;17;12765;1204;;1;59.44;59.44
11125;1650;6293;124;14;13356;1205;;6;696.72;696.72
11126;2190;1954;5816;69;5437;1206;;2;16.8;16.8
11127;720;10415;10102;36;5046;1207;705;1;120.56;108.5
11128;1228;8909;12540;13;10715;1208;;6;82.62;82.62
11129;256;10127;1831;77;12887;1209;;2;64.26;64.26
11130;1029;9024;252;4;5785;1210;;4;482.96;482.96
11131;917;11913;1912;41;6552;1211;;8;584.96;584.96
11132;974;9283;9352;45;1868;1212;;10;1721.1;1721.1
11133;1852;8277;7386;63;13180;1213;;4;403.44;403.44
11134;688;12322;3585;74;7290;1214;;7;750.75;750.75
11135;1389;3582;1174;21;6183;1215;;9;1679.94;1679.94
11136;1352;9280;5804;76;2061;1216;13666;2;390.84;351.76
11137;1928;5032;2609;72;3461;1217;4636;7;90.44;81.4
11138;1665;3571;8835;2;9407;1218;;5;566.1;566.1
11139;1679;2083;14266;22;9661;1219;;10;1225.1;1225.1
11140;1465;7621;12772;62;1445;1220;;7;861.91;861.91
11141;99;12972;8304;38;5770;1221;13464;2;227.66;204.89
11142;876;1587;5987;60;13432;1222;;5;905.25;905.25
11143;1455;1697;10657;56;8766;1223;;1;169.97;169.97
11144;2180;1816;12198;19;1320;1224;13584;10;776.3;698.67
11145;142;6255;13175;65;7806;1225;;5;365.85;365.85
11146;2013;8194;4738;67;14144;1226;;10;421.1;421.1
11147;1151;5692;6646;2;813;1227;;10;72.9;72.9
11148;1756;8298;2657;50;9306;1228;;1;12.41;12.41
11149;2181;12189;14545;75;4738;1229;;3;473.79;473.79
11150;772;7702;12359;50;8746;1230;;6;370.68;370.68
11151;196;4445;7363;22;5436;1231;;5;387.3;387.3
11152;1185;9237;3923;13;1123;1232;;1;30.18;30.18
11153;30;3338;8024;14;14601;1233;13059;10;575.7;518.13
11154;1970;14183;8938;53;693;1234;;8;871.36;871.36
11155;1329;4920;89;37;14344;1235;9100;4;303.88;273.49
11156;1391;13786;6113;31;13440;1236;3812;10;1571.5;1414.35
11157;783;4396;12652;50;1987;1237;;5;767.35;767.35
11158;293;2904;266;72;2928;1238;14210;2;156.58;140.92
11159;1043;13060;11238;60;4525;1239;;3;402.84;402.84
11160;1702;1193;403;54;12236;1240;;4;554.84;554.84
11161;1694;2624;6056;51;9835;1241;;9;1193.94;1193.94
11162;1690;6183;2850;74;7188;1242;;4;552.28;552.28
11163;1122;4462;11975;22;10241;1243;216;1;92.1;82.89
11164;1320;3069;13044;4;9639;1244;;6;183.9;183.9
11165;2054;4582;8388;74;1356;1245;;9;1202.67;1202.67
11166;579;7277;11689;8;11085;1246;14492;9;1780.47;1602.42
11167;1293;435;12980;77;12538;1247;5140;5;976.05;878.44
11168;1530;10468;11028;25;2439;1248;11531;8;961.52;865.37
11169;1027;8833;11486;33;3319;1249;;8;137.84;137.84
11170;1362;7309;3582;33;5645;1250;;3;306.9;306.9
11171;1821;8332;12518;31;8153;1251;;9;661.41;661.41
11172;972;14107;10413;73;3775;1252;13076;8;313.52;282.17
11173;94;14460;2127;1;13054;1253;;8;296.56;296.56
11174;359;12506;5055;7;1799;1254;;8;772.96;772.96
11175;90;8401;1985;18;10163;1255;;6;216.66;216.66
11176;528;7228;1297;77;11688;1256;;3;506.73;506.73
11177;1698;1493;7263;1;7740;1257;13662;4;633.64;570.28
11178;90;13453;134;46;5482;1258;;7;820.19;820.19
11179;2116;461;13928;65;267;1259;;2;86.94;86.94
11180;981;521;3653;10;1444;1260;;6;850.86;850.86
11181;301;9462;4067;27;451;1261;;9;718.92;718.92
11182;991;743;11610;36;4019;1262;;8;1161.04;1161.04
11183;1493;8374;4614;76;10336;1263;;6;460.2;460.2
11184;1417;3988;4650;17;220;1264;4500;2;370.28;333.25
11185;1304;7266;5509;63;373;1265;;8;455.52;455.52
11186;837;14382;10533;59;2387;1266;6609;4;578.28;520.45
11187;2153;7159;13469;41;3048;1267;9399;5;471.95;424.75
11188;1610;175;13264;4;12;1268;926;5;639.3;575.37
11189;1692;6818;14934;7;5377;1269;;2;332.62;332.62
11190;1176;7287;13225;51;9022;1270;7283;5;328.55;295.69
11191;290;5920;7960;23;11202;1271;;2;191.74;191.74
11192;264;10655;12680;36;13238;1272;;1;23.06;23.06
11193;1627;12441;11143;19;11367;1273;;8;722.64;722.64
11194;991;9852;10904;72;8167;1274;;8;147.6;147.6
11195;2048;12896;8120;69;9512;1275;;7;1394.96;1394.96
11196;2042;5814;6124;53;3939;1276;;7;75.39;75.39
11197;988;4516;1545;17;7700;1277;;9;1369.26;1369.26
11198;463;1719;4061;66;9111;1278;;6;689.1;689.1
11199;1202;1063;13625;10;12079;1279;;3;255.18;255.18
11200;1798;5622;3947;3;10423;1280;;9;1544.22;1544.22
11201;883;9245;3020;49;13654;1281;;3;182.04;182.04
