"id_promocion","descripcion","descuento"
"9196","Oferta relámpago en bebidas y licores","36.21"
"9197","Rebaja en productos de limpieza","6.83"
"9198","Descuento en alimentos congelados","43.40"
"9199","Descuento exclusivo para clientes premium","16.46"
"9200","Descuento en electrodomésticos","33.66"
"9201","Oferta especial en tecnología","39.10"
"9202","Descuento por primera compra","39.59"
"9203","Descuento en alimentos congelados","18.47"
"9204","Oferta especial en tecnología","7.10"
"9205","Descuento en alimentos congelados","17.53"
"9206","Descuento en alimentos congelados","49.70"
"9207","Oferta relámpago en bebidas y licores","21.88"
"9208","Descuento en alimentos congelados","27.91"
"9209","Descuento en productos de belleza y cuidado personal","8.15"
"9210","Promoción de regreso a clases","43.34"
"9211","Descuento exclusivo para clientes premium","19.25"
"9212","Rebaja en productos de limpieza","25.72"
"9213","Promoción exclusiva para tarjetas OH","46.66"
"9214","Promoción exclusiva para tarjetas OH","35.90"
"9215","Descuento exclusivo para clientes premium","7.00"
"9216","Oferta relámpago en bebidas y licores","40.66"
"9217","Promoción de regreso a clases","25.73"
"9218","Promoción de verano","10.47"
"9219","Oferta relámpago en bebidas y licores","28.39"
"9220","Oferta relámpago en bebidas y licores","31.64"
"9221","Descuento por compra mayor a S/100","17.48"
"9222","Descuento en alimentos congelados","13.96"
"9223","2x1 en productos seleccionados","19.23"
"9224","Descuento por compra mayor a S/100","24.55"
"9225","Rebaja en productos de limpieza","8.02"
"9226","Oferta especial en tecnología","38.21"
"9227","2x1 en productos seleccionados","33.15"
"9228","Descuento en productos de belleza y cuidado personal","11.50"
"9229","Oferta relámpago en bebidas y licores","24.08"
"9230","2x1 en productos seleccionados","5.51"
"9231","Promoción de verano","29.89"
"9232","Descuento en productos de belleza y cuidado personal","43.88"
"9233","Descuento por compra mayor a S/100","32.33"
"9234","Descuento exclusivo para clientes premium","41.80"
"9235","Promoción de regreso a clases","40.65"
"9236","Descuento en alimentos congelados","38.82"
"9237","Descuento en electrodomésticos","13.57"
"9238","Descuento en productos de belleza y cuidado personal","23.18"
"9239","Oferta especial en tecnología","46.61"
"9240","2x1 en productos seleccionados","23.17"
"9241","Descuento por compra mayor a S/100","34.13"
"9242","Descuento por compra mayor a S/100","12.15"
"9243","Descuento en alimentos congelados","45.35"
"9244","Descuento en alimentos congelados","7.15"
"9245","Descuento en alimentos congelados","11.82"
"9246","Descuento en alimentos congelados","17.82"
"9247","Descuento por compra mayor a S/100","35.07"
"9248","Descuento en productos de belleza y cuidado personal","29.50"
"9249","Cashback en compras con tarjeta de crédito","47.74"
"9250","Rebaja en productos de limpieza","41.40"
"9251","Descuento por primera compra","29.34"
"9252","Descuento en productos de hogar","47.16"
"9253","Descuento por primera compra","47.93"
"9254","Descuento por primera compra","44.64"
"9255","Descuento en productos de hogar","10.97"
"9256","Descuento por primera compra","6.03"
"9257","Rebaja en productos de limpieza","37.43"
"9258","Rebaja en productos de limpieza","26.30"
"9259","Cashback en compras con tarjeta de crédito","11.73"
"9260","Descuento en productos de hogar","24.93"
"9261","Descuento exclusivo para clientes premium","13.35"
"9262","Descuento en alimentos congelados","42.06"
"9263","Descuento por compra mayor a S/100","23.37"
"9264","Promoción exclusiva para tarjetas OH","43.53"
"9265","Oferta relámpago en bebidas y licores","44.02"
"9266","Descuento en alimentos congelados","38.35"
"9267","Promoción exclusiva para tarjetas OH","49.80"
"9268","Promoción de verano","36.77"
"9269","Descuento en productos de belleza y cuidado personal","5.15"
"9270","Descuento en productos de hogar","26.31"
"9271","Descuento por compra mayor a S/100","28.65"
"9272","Oferta relámpago en bebidas y licores","7.40"
"9273","Descuento por compra mayor a S/100","41.46"
"9274","Descuento por compra mayor a S/100","39.86"
"9275","Descuento por primera compra","49.71"
"9276","Rebaja en productos de limpieza","33.84"
"9277","Descuento por compra mayor a S/100","30.56"
"9278","Cashback en compras con tarjeta de crédito","8.89"
"9279","Promoción exclusiva para tarjetas OH","8.49"
"9280","2x1 en productos seleccionados","31.27"
"9281","Oferta relámpago en bebidas y licores","30.32"
"9282","Descuento exclusivo para clientes premium","46.11"
"9283","Oferta relámpago en bebidas y licores","44.86"
"9284","Descuento exclusivo para clientes premium","30.64"
"9285","Promoción de regreso a clases","36.93"
"9286","Descuento por primera compra","12.34"
"9287","Cashback en compras con tarjeta de crédito","27.79"
"9288","2x1 en productos seleccionados","15.27"
"9289","Promoción de regreso a clases","45.86"
"9290","Oferta relámpago en bebidas y licores","36.30"
"9291","Descuento por compra mayor a S/100","21.18"
"9292","Descuento en alimentos congelados","47.84"
"9293","Descuento exclusivo para clientes premium","32.98"
"9294","Descuento en alimentos congelados","17.77"
"9295","Cashback en compras con tarjeta de crédito","43.40"
"9296","Oferta relámpago en bebidas y licores","42.61"
"9297","Descuento en alimentos congelados","38.35"
"9298","Promoción de verano","35.79"
"9299","Promoción exclusiva para tarjetas OH","38.24"
"9300","Descuento exclusivo para clientes premium","35.55"
"9301","Descuento por compra mayor a S/100","47.48"
"9302","Descuento en productos de hogar","33.04"
"9303","Promoción exclusiva para tarjetas OH","5.49"
"9304","Descuento en productos de belleza y cuidado personal","13.13"
"9305","Descuento en alimentos congelados","5.19"
"9306","2x1 en productos seleccionados","46.21"
"9307","Descuento por compra mayor a S/100","17.12"
"9308","Oferta relámpago en bebidas y licores","5.79"
"9309","Descuento por compra mayor a S/100","45.52"
"9310","Descuento por primera compra","8.97"
"9311","Descuento por compra mayor a S/100","23.74"
"9312","Promoción exclusiva para tarjetas OH","47.05"
"9313","Oferta especial en tecnología","12.82"
"9314","Descuento en productos de hogar","23.99"
"9315","Rebaja en productos de limpieza","17.71"
"9316","Descuento en electrodomésticos","27.91"
"9317","Cashback en compras con tarjeta de crédito","45.25"
"9318","Oferta relámpago en bebidas y licores","48.59"
"9319","Oferta relámpago en bebidas y licores","18.90"
"9320","Promoción exclusiva para tarjetas OH","18.46"
"9321","2x1 en productos seleccionados","49.10"
"9322","Rebaja en productos de limpieza","23.09"
"9323","Descuento exclusivo para clientes premium","12.47"
"9324","2x1 en productos seleccionados","37.64"
"9325","Oferta relámpago en bebidas y licores","32.47"
"9326","Descuento por primera compra","27.70"
"9327","Descuento por compra mayor a S/100","14.99"
"9328","2x1 en productos seleccionados","25.96"
"9329","Descuento en productos de hogar","15.06"
"9330","Descuento en productos de hogar","34.57"
"9331","Descuento en alimentos congelados","10.19"
"9332","Promoción de regreso a clases","24.27"
"9333","Cashback en compras con tarjeta de crédito","15.72"
"9334","Descuento por compra mayor a S/100","20.07"
"9335","Descuento en productos de hogar","46.71"
"9336","Descuento en productos de hogar","14.54"
"9337","Descuento por primera compra","31.87"
"9338","Oferta relámpago en bebidas y licores","20.05"
"9339","Descuento en productos de hogar","12.18"
"9340","Descuento por primera compra","21.53"
"9341","Descuento en productos de belleza y cuidado personal","43.33"
"9342","Descuento en productos de belleza y cuidado personal","49.36"
"9343","Descuento en productos de hogar","28.02"
"9344","2x1 en productos seleccionados","19.47"
"9345","Descuento por primera compra","36.08"
"9346","Descuento en productos de hogar","8.41"
"9347","Oferta especial en tecnología","42.17"
"9348","Promoción exclusiva para tarjetas OH","34.08"
"9349","Descuento en electrodomésticos","33.68"
"9350","Promoción exclusiva para tarjetas OH","39.60"
"9351","Descuento en alimentos congelados","33.14"
"9352","Cashback en compras con tarjeta de crédito","39.55"
"9353","Rebaja en productos de limpieza","19.61"
"9354","Descuento en alimentos congelados","46.66"
"9355","Descuento en productos de hogar","13.47"
"9356","Descuento por primera compra","39.39"
"9357","Promoción de verano","14.97"
"9358","Rebaja en productos de limpieza","8.21"
"9359","Rebaja en productos de limpieza","15.94"
"9360","Cashback en compras con tarjeta de crédito","34.52"
"9361","Oferta relámpago en bebidas y licores","22.22"
"9362","Oferta relámpago en bebidas y licores","31.03"
"9363","Descuento en electrodomésticos","29.22"
"9364","Descuento por primera compra","21.24"
"9365","Descuento en productos de hogar","25.97"
"9366","Promoción de verano","10.82"
"9367","Descuento en alimentos congelados","26.62"
"9368","Rebaja en productos de limpieza","11.25"
"9369","Cashback en compras con tarjeta de crédito","31.75"
"9370","Descuento en alimentos congelados","7.53"
"9371","Promoción exclusiva para tarjetas OH","9.74"
"9372","2x1 en productos seleccionados","20.27"
"9373","Promoción exclusiva para tarjetas OH","37.34"
"9374","Promoción de regreso a clases","31.40"
"9375","Descuento en electrodomésticos","24.43"
"9376","2x1 en productos seleccionados","43.49"
"9377","Descuento en alimentos congelados","24.82"
"9378","Descuento en productos de hogar","33.85"
"9379","Oferta relámpago en bebidas y licores","21.71"
"9380","2x1 en productos seleccionados","15.87"
"9381","Descuento exclusivo para clientes premium","15.34"
"9382","Rebaja en productos de limpieza","38.14"
"9383","Rebaja en productos de limpieza","29.16"
"9384","Oferta especial en tecnología","26.71"
"9385","2x1 en productos seleccionados","36.92"
"9386","Descuento en alimentos congelados","36.77"
"9387","Descuento exclusivo para clientes premium","18.85"
"9388","Promoción de verano","33.38"
"9389","Descuento en alimentos congelados","25.91"
"9390","Descuento por primera compra","14.58"
"9391","Rebaja en productos de limpieza","21.17"
"9392","Promoción de regreso a clases","44.98"
"9393","Promoción de verano","36.11"
"9394","Oferta especial en tecnología","36.31"
"9395","Promoción de regreso a clases","32.05"
"9396","Oferta especial en tecnología","17.42"
"9397","Promoción de verano","17.63"
"9398","Descuento por primera compra","13.14"
"9399","Descuento exclusivo para clientes premium","37.46"
"9400","Promoción de regreso a clases","30.25"
"9401","Descuento en alimentos congelados","8.32"
"9402","Descuento por primera compra","30.22"
"9403","Oferta especial en tecnología","8.85"
"9404","Descuento exclusivo para clientes premium","35.86"
"9405","2x1 en productos seleccionados","16.26"
"9406","Descuento por compra mayor a S/100","26.99"
"9407","Descuento por compra mayor a S/100","41.31"
"9408","Promoción de verano","31.98"
"9409","Promoción de verano","33.89"
"9410","Promoción de regreso a clases","49.64"
"9411","Descuento en alimentos congelados","25.36"
"9412","Promoción exclusiva para tarjetas OH","16.22"
"9413","Descuento por compra mayor a S/100","12.11"
"9414","Rebaja en productos de limpieza","28.46"
"9415","Promoción de regreso a clases","13.59"
"9416","Descuento por primera compra","42.91"
"9417","Descuento en productos de hogar","12.87"
"9418","Descuento en productos de hogar","45.03"
"9419","Descuento exclusivo para clientes premium","31.71"
"9420","Oferta relámpago en bebidas y licores","10.64"
"9421","Oferta relámpago en bebidas y licores","24.63"
"9422","Rebaja en productos de limpieza","31.25"
"9423","Cashback en compras con tarjeta de crédito","36.54"
"9424","Descuento en alimentos congelados","36.31"
"9425","Descuento en productos de hogar","45.56"
"9426","Promoción exclusiva para tarjetas OH","44.84"
"9427","Descuento en productos de hogar","48.87"
"9428","Descuento en productos de hogar","15.41"
"9429","Promoción exclusiva para tarjetas OH","44.24"
"9430","Rebaja en productos de limpieza","30.70"
"9431","Descuento por primera compra","34.96"
"9432","Cashback en compras con tarjeta de crédito","12.19"
"9433","Descuento en productos de belleza y cuidado personal","47.00"
"9434","Descuento exclusivo para clientes premium","5.75"
"9435","Promoción exclusiva para tarjetas OH","47.51"
"9436","Descuento en electrodomésticos","11.48"
"9437","Descuento en productos de hogar","35.91"
"9438","Descuento por compra mayor a S/100","49.82"
"9439","Descuento exclusivo para clientes premium","46.58"
"9440","Descuento por compra mayor a S/100","44.74"
"9441","Descuento por compra mayor a S/100","40.64"
"9442","Descuento en productos de belleza y cuidado personal","16.24"
"9443","Cashback en compras con tarjeta de crédito","7.38"
"9444","Descuento en productos de hogar","12.87"
"9445","Cashback en compras con tarjeta de crédito","13.64"
"9446","Descuento por primera compra","15.73"
"9447","Descuento en productos de hogar","28.35"
"9448","Oferta especial en tecnología","13.48"
"9449","Descuento exclusivo para clientes premium","49.48"
"9450","Descuento exclusivo para clientes premium","28.78"
"9451","Rebaja en productos de limpieza","41.38"
"9452","Rebaja en productos de limpieza","32.24"
"9453","Cashback en compras con tarjeta de crédito","16.56"
"9454","Descuento por compra mayor a S/100","15.77"
"9455","Descuento exclusivo para clientes premium","26.31"
"9456","Promoción de regreso a clases","49.81"
"9457","Descuento en electrodomésticos","22.88"
