"id_pago","metodo","monto","fecha_pago"
"11174","Transferencia Bancaria","190.89","2024-11-29"
"11175","Transferencia Bancaria","211.90","2024-08-14"
"11176","Transferencia Bancaria","275.67","2024-09-04"
"11177","Efectivo","149.20","2024-05-27"
"11178","Transferencia Bancaria","32.43","2025-03-20"
"11179","Tarjeta de Crédito","257.18","2025-02-06"
"11180","Transferencia Bancaria","404.41","2024-07-07"
"11181","Efectivo","239.37","2024-07-03"
"11182","Transferencia Bancaria","68.72","2024-07-12"
"11183","Tarjeta de Crédito","399.05","2024-06-27"
"11184","Transferencia Bancaria","116.15","2024-07-12"
"11185","Tarjeta de Débito","27.18","2024-10-27"
"11186","Transferencia Bancaria","349.50","2024-07-17"
"11187","Tarjeta de Débito","214.65","2024-11-22"
"11188","Transferencia Bancaria","205.06","2025-03-08"
"11189","Transferencia Bancaria","299.58","2025-01-08"
"11190","Transferencia Bancaria","262.98","2024-06-23"
"11191","Tarjeta de Crédito","208.06","2024-05-31"
"11192","Tarjeta de Débito","56.78","2024-11-22"
"11193","Transferencia Bancaria","181.51","2024-08-16"
"11194","Tarjeta de Crédito","170.96","2024-06-22"
"11195","Tarjeta de Crédito","106.85","2025-02-24"
"11196","Transferencia Bancaria","358.79","2024-11-02"
"11197","Transferencia Bancaria","310.13","2024-11-22"
"11198","Transferencia Bancaria","173.57","2024-11-15"
"11199","Efectivo","29.19","2024-06-09"
"11200","Efectivo","457.21","2024-10-07"
"11201","Transferencia Bancaria","51.59","2024-10-03"
"11202","Transferencia Bancaria","361.54","2024-05-11"
"11203","Efectivo","43.78","2024-06-29"
"11204","Transferencia Bancaria","305.60","2024-11-12"
"11205","Transferencia Bancaria","469.91","2024-08-15"
"11206","Tarjeta de Crédito","248.28","2025-02-09"
"11207","Transferencia Bancaria","424.34","2024-04-11"
"11208","Tarjeta de Débito","22.72","2025-03-19"
"11209","Tarjeta de Débito","437.27","2025-01-25"
"11210","Transferencia Bancaria","408.61","2024-09-18"
"11211","Tarjeta de Crédito","82.99","2024-10-05"
"11212","Efectivo","298.35","2024-09-18"
"11213","Transferencia Bancaria","473.03","2024-04-10"
"11214","Efectivo","131.16","2024-12-31"
"11215","Transferencia Bancaria","378.27","2024-08-19"
"11216","Tarjeta de Crédito","200.91","2024-12-13"
"11217","Transferencia Bancaria","496.00","2024-11-03"
"11218","Tarjeta de Débito","418.29","2025-03-23"
"11219","Tarjeta de Crédito","131.12","2024-07-22"
"11220","Transferencia Bancaria","26.14","2025-03-23"
"11221","Tarjeta de Débito","487.82","2024-06-28"
"11222","Transferencia Bancaria","107.49","2024-05-31"
"11223","Transferencia Bancaria","150.53","2025-01-09"
"11224","Tarjeta de Crédito","406.04","2024-04-25"
"11225","Transferencia Bancaria","410.24","2024-10-05"
"11226","Tarjeta de Crédito","65.46","2024-11-06"
"11227","Transferencia Bancaria","251.10","2024-10-03"
"11228","Transferencia Bancaria","436.79","2024-06-16"
"11229","Tarjeta de Crédito","187.49","2025-02-23"
"11230","Transferencia Bancaria","426.14","2024-09-05"
"11231","Efectivo","115.65","2024-08-11"
"11232","Transferencia Bancaria","188.15","2024-08-31"
"11233","Transferencia Bancaria","392.50","2024-10-21"
"11234","Transferencia Bancaria","77.92","2024-11-11"
"11235","Transferencia Bancaria","315.18","2024-06-07"
"11236","Efectivo","250.94","2024-04-05"
"11237","Transferencia Bancaria","419.37","2024-12-27"
"11238","Transferencia Bancaria","344.48","2024-04-01"
"11239","Efectivo","386.32","2024-06-09"
"11240","Tarjeta de Débito","318.35","2024-12-12"
"11241","Transferencia Bancaria","151.36","2024-12-27"
"11242","Transferencia Bancaria","464.73","2024-08-30"
"11243","Transferencia Bancaria","456.92","2024-12-08"
"11244","Tarjeta de Débito","345.47","2024-11-19"
"11245","Transferencia Bancaria","436.11","2024-03-25"
"11246","Tarjeta de Débito","343.25","2024-07-31"
"11247","Transferencia Bancaria","89.08","2025-01-01"
"11248","Tarjeta de Crédito","37.82","2024-08-10"
"11249","Tarjeta de Crédito","371.59","2024-08-15"
"11250","Transferencia Bancaria","351.99","2024-11-29"
"11251","Tarjeta de Crédito","303.38","2024-04-25"
"11252","Transferencia Bancaria","137.89","2025-01-16"
"11253","Transferencia Bancaria","473.42","2024-04-23"
"11254","Tarjeta de Crédito","24.19","2024-04-26"
"11255","Transferencia Bancaria","300.49","2024-10-14"
"11256","Efectivo","69.65","2025-03-08"
"11257","Transferencia Bancaria","236.88","2024-10-05"
"11258","Efectivo","17.76","2024-05-23"
"11259","Transferencia Bancaria","430.84","2025-03-12"
"11260","Transferencia Bancaria","235.88","2024-12-15"
"11261","Transferencia Bancaria","191.40","2024-10-18"
"11262","Efectivo","260.62","2025-01-04"
"11263","Tarjeta de Crédito","96.09","2025-03-23"
"11264","Tarjeta de Débito","290.71","2024-09-05"
"11265","Transferencia Bancaria","365.57","2024-10-29"
"11266","Transferencia Bancaria","257.88","2024-04-19"
"11267","Transferencia Bancaria","202.15","2024-12-13"
"11268","Transferencia Bancaria","261.43","2024-08-20"
"11269","Tarjeta de Débito","160.68","2024-08-18"
"11270","Transferencia Bancaria","45.92","2024-11-05"
"11271","Tarjeta de Crédito","331.01","2024-11-06"
"11272","Tarjeta de Débito","349.06","2024-08-26"
"11273","Transferencia Bancaria","138.50","2024-12-26"
"11274","Efectivo","491.32","2024-08-04"
"11275","Tarjeta de Débito","275.05","2024-05-30"
"11276","Transferencia Bancaria","303.10","2024-11-18"
"11277","Efectivo","449.42","2024-05-13"
"11278","Transferencia Bancaria","186.33","2024-12-24"
"11279","Tarjeta de Crédito","164.54","2024-09-09"
"11280","Transferencia Bancaria","136.15","2024-05-09"
"11281","Tarjeta de Crédito","41.34","2024-12-04"
"11282","Tarjeta de Débito","21.84","2024-12-24"
"11283","Transferencia Bancaria","329.41","2024-11-14"
"11284","Efectivo","321.87","2024-05-07"
"11285","Tarjeta de Crédito","191.81","2024-05-10"
"11286","Transferencia Bancaria","82.49","2024-04-22"
"11287","Tarjeta de Crédito","74.24","2025-03-16"
"11288","Efectivo","437.55","2025-01-09"
"11289","Tarjeta de Débito","267.92","2024-06-16"
"11290","Transferencia Bancaria","398.70","2024-10-28"
"11291","Tarjeta de Crédito","194.58","2024-10-17"
"11292","Efectivo","377.44","2025-03-17"
"11293","Tarjeta de Débito","49.99","2024-11-27"
"11294","Tarjeta de Débito","391.29","2024-09-10"
"11295","Transferencia Bancaria","284.95","2024-05-14"
"11296","Tarjeta de Débito","421.66","2024-07-26"
"11297","Efectivo","488.59","2024-08-11"
"11298","Transferencia Bancaria","179.64","2024-07-29"
"11299","Tarjeta de Crédito","213.10","2024-08-08"
"11300","Transferencia Bancaria","365.37","2025-03-15"
"11301","Tarjeta de Crédito","258.42","2024-11-06"
"11302","Transferencia Bancaria","278.08","2024-09-10"
"11303","Tarjeta de Débito","462.54","2024-04-08"
"11304","Transferencia Bancaria","161.43","2024-12-02"
"11305","Efectivo","204.38","2024-05-12"
"11306","Tarjeta de Débito","343.55","2024-07-31"
"11307","Transferencia Bancaria","400.63","2025-02-11"
"11308","Tarjeta de Débito","69.11","2024-10-13"
"11309","Tarjeta de Débito","179.07","2024-06-24"
"11310","Efectivo","53.01","2024-04-29"
"11311","Transferencia Bancaria","37.17","2024-06-29"
"11312","Tarjeta de Crédito","353.69","2024-06-24"
"11313","Transferencia Bancaria","44.38","2024-10-18"
"11314","Tarjeta de Crédito","295.44","2024-07-17"
"11315","Transferencia Bancaria","85.52","2024-10-23"
"11316","Tarjeta de Crédito","136.42","2024-11-02"
"11317","Efectivo","336.42","2025-01-18"
"11318","Efectivo","418.02","2024-06-28"
"11319","Tarjeta de Débito","50.06","2024-08-27"
"11320","Tarjeta de Crédito","317.60","2025-02-27"
"11321","Tarjeta de Crédito","319.78","2024-05-22"
"11322","Tarjeta de Crédito","415.06","2024-09-13"
"11323","Transferencia Bancaria","292.61","2024-10-12"
"11324","Tarjeta de Débito","400.56","2025-02-14"
"11325","Tarjeta de Débito","11.27","2024-08-10"
"11326","Tarjeta de Crédito","376.69","2024-06-22"
"11327","Transferencia Bancaria","217.29","2025-01-23"
"11328","Transferencia Bancaria","237.68","2024-12-15"
"11329","Efectivo","266.15","2024-12-03"
"11330","Tarjeta de Débito","489.20","2024-08-14"
"11331","Tarjeta de Crédito","75.35","2024-04-03"
"11332","Transferencia Bancaria","148.13","2024-05-21"
"11333","Efectivo","413.49","2025-03-14"
"11334","Transferencia Bancaria","456.51","2024-06-16"
"11335","Tarjeta de Débito","331.49","2024-05-18"
"11336","Tarjeta de Débito","304.01","2024-07-17"
"11337","Tarjeta de Débito","56.82","2024-05-13"
"11338","Efectivo","464.55","2024-06-20"
"11339","Tarjeta de Crédito","281.89","2025-01-14"
"11340","Transferencia Bancaria","97.03","2024-05-01"
"11341","Transferencia Bancaria","461.34","2024-08-30"
"11342","Efectivo","216.66","2024-04-16"
"11343","Transferencia Bancaria","75.36","2024-07-17"
"11344","Transferencia Bancaria","471.22","2024-05-06"
"11345","Efectivo","143.65","2024-03-29"
"11346","Tarjeta de Crédito","151.34","2024-04-19"
"11347","Transferencia Bancaria","483.70","2025-02-06"
"11348","Tarjeta de Débito","233.42","2024-04-28"
"11349","Transferencia Bancaria","142.63","2024-06-09"
"11350","Tarjeta de Débito","355.50","2024-07-10"
"11351","Tarjeta de Débito","316.36","2025-02-03"
"11352","Transferencia Bancaria","154.43","2024-12-06"
"11353","Efectivo","456.37","2024-09-28"
"11354","Transferencia Bancaria","436.82","2025-01-15"
"11355","Transferencia Bancaria","444.37","2024-04-05"
"11356","Transferencia Bancaria","47.23","2025-02-17"
"11357","Transferencia Bancaria","245.90","2024-10-22"
"11358","Transferencia Bancaria","307.70","2025-02-24"
"11359","Transferencia Bancaria","470.81","2024-10-29"
"11360","Efectivo","420.19","2024-07-15"
"11361","Efectivo","118.80","2024-07-06"
"11362","Transferencia Bancaria","77.31","2024-09-17"
"11363","Transferencia Bancaria","484.33","2025-02-13"
"11364","Tarjeta de Crédito","83.40","2024-11-26"
"11365","Transferencia Bancaria","366.21","2024-04-08"
"11366","Transferencia Bancaria","481.95","2024-07-12"
"11367","Tarjeta de Débito","376.88","2024-08-22"
"11368","Transferencia Bancaria","468.22","2024-06-22"
"11369","Tarjeta de Débito","147.76","2024-12-15"
"11370","Tarjeta de Crédito","413.54","2024-09-11"
"11371","Transferencia Bancaria","426.64","2024-07-15"
"11372","Transferencia Bancaria","225.29","2024-08-23"
"11373","Efectivo","305.84","2024-07-04"
"11374","Tarjeta de Crédito","338.37","2024-07-15"
"11375","Transferencia Bancaria","10.11","2024-05-29"
"11376","Tarjeta de Débito","409.76","2024-12-09"
"11377","Tarjeta de Crédito","493.71","2024-11-05"
"11378","Transferencia Bancaria","222.07","2025-02-24"
"11379","Transferencia Bancaria","497.21","2024-08-23"
"11380","Efectivo","145.13","2024-11-23"
"11381","Transferencia Bancaria","483.72","2024-06-16"
"11382","Transferencia Bancaria","480.92","2024-12-25"
"11383","Transferencia Bancaria","452.65","2024-12-18"
"11384","Tarjeta de Débito","19.84","2025-03-05"
"11385","Transferencia Bancaria","249.14","2024-06-22"
"11386","Efectivo","34.97","2024-10-22"
"11387","Efectivo","406.21","2025-02-07"
"11388","Efectivo","193.28","2024-08-03"
"11389","Tarjeta de Crédito","420.97","2025-02-23"
"11390","Transferencia Bancaria","486.62","2024-05-12"
"11391","Efectivo","207.92","2025-01-31"
"11392","Efectivo","389.43","2025-03-20"
"11393","Tarjeta de Crédito","384.94","2024-12-08"
"11394","Efectivo","382.75","2024-12-15"
"11395","Transferencia Bancaria","158.16","2024-05-11"
"11396","Tarjeta de Crédito","322.66","2024-12-04"
"11397","Tarjeta de Débito","471.39","2024-12-28"
"11398","Transferencia Bancaria","279.21","2024-10-05"
"11399","Transferencia Bancaria","411.46","2024-04-03"
"11400","Tarjeta de Débito","314.27","2024-06-12"
"11401","Efectivo","273.08","2025-02-02"
"11402","Transferencia Bancaria","191.27","2024-07-12"
"11403","Transferencia Bancaria","444.42","2024-04-03"
"11404","Transferencia Bancaria","369.22","2024-06-02"
"11405","Transferencia Bancaria","140.43","2025-01-15"
"11406","Tarjeta de Débito","264.78","2024-03-24"
"11407","Tarjeta de Crédito","58.32","2024-09-26"
"11408","Tarjeta de Crédito","199.95","2025-01-18"
"11409","Tarjeta de Crédito","39.45","2024-07-01"
"11410","Tarjeta de Débito","359.83","2024-10-17"
"11411","Transferencia Bancaria","130.28","2024-10-20"
"11412","Tarjeta de Débito","412.57","2024-10-22"
"11413","Tarjeta de Crédito","294.19","2024-10-24"
"11414","Tarjeta de Crédito","76.94","2025-01-13"
"11415","Transferencia Bancaria","124.59","2024-11-08"
"11416","Tarjeta de Débito","162.31","2024-09-10"
"11417","Efectivo","237.48","2024-10-21"
"11418","Tarjeta de Crédito","303.82","2025-02-28"
"11419","Tarjeta de Crédito","275.76","2024-12-24"
"11420","Tarjeta de Débito","188.44","2024-12-29"
"11421","Transferencia Bancaria","450.67","2024-05-29"
"11422","Tarjeta de Débito","59.79","2024-06-02"
"11423","Tarjeta de Crédito","96.93","2024-08-06"
"11424","Transferencia Bancaria","116.89","2025-01-02"
"11425","Transferencia Bancaria","166.81","2024-06-29"
"11426","Tarjeta de Crédito","43.41","2024-05-09"
"11427","Efectivo","475.32","2025-02-19"
"11428","Transferencia Bancaria","13.73","2024-10-25"
"11429","Tarjeta de Débito","431.40","2024-06-29"
"11430","Transferencia Bancaria","54.97","2024-06-24"
"11431","Tarjeta de Débito","466.67","2025-01-26"
"11432","Transferencia Bancaria","141.75","2024-04-17"
"11433","Transferencia Bancaria","458.66","2024-09-23"
"11434","Tarjeta de Crédito","52.19","2024-03-26"
"11435","Transferencia Bancaria","235.94","2024-06-03"
"11436","Transferencia Bancaria","214.22","2025-03-12"
"11437","Tarjeta de Crédito","233.84","2025-02-03"
"11438","Efectivo","270.46","2024-06-18"
"11439","Transferencia Bancaria","144.91","2024-07-25"
"11440","Tarjeta de Débito","464.85","2024-05-02"
"11441","Efectivo","416.56","2024-06-24"
"11442","Tarjeta de Crédito","471.38","2025-02-12"
"11443","Tarjeta de Crédito","178.06","2024-04-30"
"11444","Transferencia Bancaria","73.04","2024-08-16"
"11445","Efectivo","20.58","2024-11-09"
"11446","Transferencia Bancaria","153.17","2024-11-30"
"11447","Efectivo","383.02","2024-09-24"
"11448","Tarjeta de Débito","461.17","2024-08-14"
"11449","Tarjeta de Débito","478.31","2024-09-09"
"11450","Transferencia Bancaria","291.98","2024-06-03"
"11451","Tarjeta de Crédito","110.21","2025-02-01"
"11452","Transferencia Bancaria","327.29","2024-09-04"
"11453","Efectivo","364.78","2024-04-23"
"11454","Transferencia Bancaria","121.78","2024-06-30"
"11455","Transferencia Bancaria","215.77","2024-09-23"
"11456","Tarjeta de Crédito","164.88","2025-01-02"
"11457","Transferencia Bancaria","307.91","2024-10-31"
"11458","Tarjeta de Crédito","92.04","2024-11-13"
"11459","Tarjeta de Débito","446.66","2025-03-20"
"11460","Tarjeta de Débito","28.34","2025-02-28"
"11461","Tarjeta de Crédito","289.05","2025-01-14"
"11462","Tarjeta de Crédito","296.31","2025-01-02"
"11463","Tarjeta de Débito","191.48","2025-02-01"
"11464","Transferencia Bancaria","471.86","2025-01-08"
"11465","Transferencia Bancaria","183.26","2024-08-03"
"11466","Tarjeta de Débito","343.48","2025-01-10"
"11467","Tarjeta de Débito","127.27","2025-01-23"
"11468","Transferencia Bancaria","227.06","2024-04-09"
"11469","Efectivo","412.29","2024-10-25"
"11470","Transferencia Bancaria","312.39","2024-12-22"
"11471","Transferencia Bancaria","353.44","2025-03-04"
"11472","Efectivo","257.75","2024-09-17"
"11473","Tarjeta de Crédito","307.57","2025-01-26"
"11474","Tarjeta de Débito","387.94","2024-05-11"
"11475","Tarjeta de Débito","243.63","2024-06-17"
"11476","Tarjeta de Crédito","95.53","2025-01-15"
"11477","Transferencia Bancaria","425.57","2024-06-08"
"11478","Tarjeta de Débito","35.02","2024-11-11"
"11479","Tarjeta de Débito","238.94","2025-03-19"
"11480","Tarjeta de Crédito","259.44","2024-07-14"
"11481","Tarjeta de Crédito","100.96","2024-12-27"
"11482","Transferencia Bancaria","31.22","2024-03-31"
"11483","Tarjeta de Crédito","403.12","2024-04-09"
"11484","Transferencia Bancaria","120.51","2024-06-13"
"11485","Efectivo","139.45","2025-01-07"
"11486","Efectivo","164.41","2024-04-01"
"11487","Transferencia Bancaria","482.41","2025-01-03"
"11488","Transferencia Bancaria","14.57","2024-05-08"
"11489","Efectivo","48.51","2024-11-15"
"11490","Transferencia Bancaria","178.97","2025-01-23"
"11491","Tarjeta de Débito","98.81","2025-01-14"
"11492","Transferencia Bancaria","82.66","2025-02-16"
"11493","Tarjeta de Débito","354.49","2024-12-10"
"11494","Transferencia Bancaria","132.03","2025-01-10"
"11495","Tarjeta de Débito","72.05","2024-03-24"
"11496","Efectivo","467.99","2024-12-03"
"11497","Efectivo","326.92","2024-07-27"
"11498","Tarjeta de Crédito","68.03","2025-01-22"
"11499","Tarjeta de Crédito","306.96","2024-07-10"
"11500","Efectivo","178.03","2024-11-30"
"11501","Transferencia Bancaria","219.47","2024-05-28"
"11502","Tarjeta de Crédito","192.45","2024-09-24"
"11503","Transferencia Bancaria","100.03","2024-07-29"
"11504","Tarjeta de Crédito","279.08","2024-05-12"
"11505","Tarjeta de Crédito","178.41","2024-06-28"
"11506","Tarjeta de Crédito","24.53","2024-07-07"
"11507","Tarjeta de Crédito","462.49","2024-12-19"
"11508","Transferencia Bancaria","262.09","2024-05-11"
"11509","Transferencia Bancaria","412.85","2024-04-23"
"11510","Transferencia Bancaria","148.74","2025-01-28"
"11511","Tarjeta de Crédito","67.91","2024-04-14"
"11512","Tarjeta de Débito","100.90","2024-06-06"
"11513","Efectivo","108.89","2024-09-24"
"11514","Transferencia Bancaria","330.45","2024-03-24"
"11515","Transferencia Bancaria","415.73","2024-04-15"
"11516","Efectivo","45.26","2024-10-21"
"11517","Transferencia Bancaria","237.63","2025-01-23"
"11518","Tarjeta de Crédito","76.88","2024-10-24"
"11519","Tarjeta de Débito","62.70","2024-08-09"
"11520","Transferencia Bancaria","457.30","2024-05-10"
"11521","Efectivo","88.62","2024-12-12"
"11522","Tarjeta de Débito","69.71","2025-01-15"
"11523","Tarjeta de Crédito","59.84","2024-10-05"
"11524","Transferencia Bancaria","404.07","2025-02-19"
"11525","Efectivo","82.96","2024-05-11"
