"id_producto","nombre","id_categoria","marca","precio","stock","id_proveedor","fechaIngreso","tamano","SKU"
"5678","Televisor LG 55'' UHD","1","LG","1981.42","13","996","2024-06-12","unidad","012548eb"
"5679","Filtro de aire Toyota","10","Toyota","50.15","63","482","2024-08-10","unidad","66941af3"
"5680","Alcohol 70% 1L","7","Zegel","13.95","5","340","2024-08-01","litro","7aaced71"
"5681","Perfume Adidas Mujer","8","Adidas","67.07","94","354","2024-11-06","unidad","62130787"
"5682","Carro Hot Wheels","9","Mattel","24.63","47","2","2025-01-22","unidad","a06b347a"
"5683","Arroz Costeño 5kg","2","Costeño","26.12","39","123","2024-09-08","kg","fe24a1c5"
"5684","Paracetamol 500mg x10","7","Genfar","3.58","50","181","2024-11-16","blister","f3151228"
"5685","Silla ergonómica Home Collection","5","Home Collection","239.24","94","698","2025-04-06","unidad","930f4d64"
"5686","Guantes de Box Everlast","4","Everlast","67.01","96","932","2024-09-27","par","475751f2"
"5687","Alcohol 70% 1L","7","Zegel","9.03","65","228","2025-04-01","litro","cfbfbaed"
"5688","Impresora Multifuncional HP","6","HP","445.69","98","458","2024-08-25","unidad","846645be"
"5689","Casaca Hombre Pluma","3","Basement","159.74","38","648","2024-05-08","unidad","1a180415"
"5690","Audífonos JBL inalámbricos","6","JBL","194.25","67","480","2024-08-05","unidad","e492beb2"
"5691","Alcohol 70% 1L","7","Zegel","8.64","12","978","2025-01-11","litro","70f524b4"
"5692","Set de bloques Lego Classic","9","Lego","129.96","21","110","2024-12-29","unidad","b992ec30"
"5693","Arroz Costeño 5kg","2","Costeño","25.54","73","495","2024-10-02","kg","7f5a6f0c"
"5694","Arroz Costeño 5kg","2","Costeño","31.76","8","506","2024-07-24","kg","7435e205"
"5695","Carro Hot Wheels","9","Mattel","19.41","85","243","2024-12-17","unidad","1d54b0ed"
"5696","Zapatillas Urbanas Hombre","3","Skechers","239.37","26","70","2024-05-23","par","7435aece"
"5697","Celular Samsung Galaxy A14","1","Samsung","854.61","27","977","2024-10-09","unidad","29b40361"
"5698","Paracetamol 500mg x10","7","Genfar","3.66","13","270","2024-04-19","blister","135b7237"
"5699","Zapatillas Urbanas Hombre","3","Skechers","207.80","31","163","2025-03-16","par","40f7339e"
"5700","Arroz Costeño 5kg","2","Costeño","31.85","24","858","2025-01-08","kg","b90ba14b"
"5701","Aceite Primor 1L","2","Primor","8.92","59","182","2024-05-07","litro","827d22a1"
"5702","Audífonos JBL inalámbricos","6","JBL","196.38","37","300","2024-08-17","unidad","89e8a82b"
"5703","Zapatillas Urbanas Hombre","3","Skechers","296.51","17","537","2025-01-28","par","45028205"
"5704","Zapatillas Urbanas Hombre","3","Skechers","268.06","10","173","2025-04-13","par","2f514054"
"5705","Casaca Hombre Pluma","3","Basement","167.62","30","94","2025-01-28","unidad","103a8575"
"5706","Set de bloques Lego Classic","9","Lego","182.37","7","287","2025-02-01","unidad","22a7340c"
"5707","Audífonos JBL inalámbricos","6","JBL","203.41","20","379","2024-06-01","unidad","eb2e50c9"
"5708","Leche Gloria UHT 1L","2","Gloria","5.31","78","216","2024-11-14","litro","cdec7429"
"5709","Paracetamol 500mg x10","7","Genfar","3.38","96","557","2024-09-07","blister","08c6de9d"
"5710","Pelota de fútbol Adidas","4","Adidas","92.03","76","193","2024-08-29","unidad","35b96075"
"5711","Arroz Costeño 5kg","2","Costeño","27.50","59","892","2024-12-21","kg","ee99eafc"
"5712","Audífonos JBL inalámbricos","6","JBL","237.74","17","304","2025-04-03","unidad","596c056e"
"5713","Paracetamol 500mg x10","7","Genfar","4.17","4","154","2025-02-28","blister","e5ffc9f4"
"5714","Paracetamol 500mg x10","7","Genfar","3.51","75","826","2025-01-21","blister","3d202cc8"
"5715","Jean Mujer Skinny","3","Do Jeans","98.70","27","201","2025-02-18","unidad","7d94c9d7"
"5716","Limpia parabrisas 500ml","10","3M","11.09","100","535","2024-10-03","mililitro","20717f16"
"5717","Perfume Adidas Mujer","8","Adidas","65.42","17","607","2024-07-26","unidad","f95d7433"
"5718","Alcohol 70% 1L","7","Zegel","11.42","39","867","2024-06-23","litro","cf255462"
"5719","Aceite Primor 1L","2","Primor","7.07","13","948","2025-02-25","litro","7ab50be9"
"5720","Casaca Hombre Pluma","3","Basement","157.97","21","741","2024-12-12","unidad","244954a7"
"5721","Refrigeradora Samsung 300L","5","Samsung","2162.04","45","11","2025-03-10","unidad","53bbeb1a"
"5722","Zapatillas Urbanas Hombre","3","Skechers","283.80","76","123","2024-11-05","par","fc895057"
"5723","Audífonos JBL inalámbricos","6","JBL","222.14","98","800","2024-12-12","unidad","76cf8a0b"
"5724","Refrigeradora Samsung 300L","5","Samsung","2316.44","91","644","2024-12-15","unidad","6d993b6f"
"5725","Refrigeradora Samsung 300L","5","Samsung","1605.74","88","492","2024-12-29","unidad","16bd911a"
"5726","Muñeca Barbie Fashionista","9","Mattel","87.27","31","269","2025-02-07","unidad","b0fdb32f"
"5727","Perfume Adidas Mujer","8","Adidas","63.53","9","736","2024-09-27","unidad","63b4b8c4"
"5728","Perfume Adidas Mujer","8","Adidas","58.41","65","495","2025-03-28","unidad","3d2c2f61"
"5729","Muñeca Barbie Fashionista","9","Mattel","82.12","13","278","2024-05-24","unidad","6afeb0a4"
"5730","Impresora Multifuncional HP","6","HP","306.38","45","207","2025-02-04","unidad","0458e9b0"
"5731","Set de bloques Lego Classic","9","Lego","143.76","28","348","2024-09-03","unidad","5f4f0042"
"5732","Pelota de fútbol Adidas","4","Adidas","95.97","66","455","2024-06-08","unidad","b39d2488"
"5733","Muñeca Barbie Fashionista","9","Mattel","69.50","24","960","2024-11-29","unidad","93b43381"
"5734","Aceite de Motor Mobil 4L","10","Mobil","123.27","39","575","2024-10-03","litro","ea8450de"
"5735","Muñeca Barbie Fashionista","9","Mattel","84.41","32","589","2025-02-12","unidad","26d3fbca"
"5736","Leche Gloria UHT 1L","2","Gloria","5.66","8","96","2025-03-09","litro","01ad9368"
"5737","Pelota de fútbol Adidas","4","Adidas","80.09","33","376","2024-07-15","unidad","dfb5f934"
"5738","Laptop Lenovo IdeaPad 3","1","Lenovo","2063.66","12","438","2024-12-24","unidad","748ee8be"
"5739","Zapatillas Urbanas Hombre","3","Skechers","256.53","64","843","2024-09-17","par","badfaf9f"
"5740","Alcohol 70% 1L","7","Zegel","10.49","97","995","2024-04-28","litro","7536d0c8"
"5741","Refrigeradora Samsung 300L","5","Samsung","2144.03","30","941","2025-01-26","unidad","a8e6bca7"
"5742","Carro Hot Wheels","9","Mattel","24.01","22","278","2024-08-24","unidad","4b36e28c"
"5743","Set de bloques Lego Classic","9","Lego","104.62","50","976","2024-04-27","unidad","a8bb294a"
"5744","Aceite Primor 1L","2","Primor","9.49","96","207","2025-04-15","litro","8713fb0e"
"5745","Casaca Hombre Pluma","3","Basement","168.15","38","264","2024-10-15","unidad","7458db83"
"5746","Refrigeradora Samsung 300L","5","Samsung","1478.64","7","999","2024-10-04","unidad","55fa4fc3"
"5747","Refrigeradora Samsung 300L","5","Samsung","1898.82","82","32","2025-03-27","unidad","5d0a12e6"
"5748","Arroz Costeño 5kg","2","Costeño","31.01","11","856","2024-04-21","kg","3e5d17c3"
"5749","Limpia parabrisas 500ml","10","3M","18.50","57","462","2024-12-26","mililitro","89de997d"
"5750","Casaca Hombre Pluma","3","Basement","208.51","61","25","2024-11-23","unidad","5a077dc4"
"5751","Bicicleta Montaña Aro 29","4","Aro","1049.31","26","761","2024-12-23","unidad","ed44bcfc"
"5752","Casaca Hombre Pluma","3","Basement","198.92","20","445","2025-02-07","unidad","bc1b7761"
"5753","Refrigeradora Samsung 300L","5","Samsung","1904.36","63","850","2024-12-23","unidad","57338f6b"
"5754","Shampoo Sedal 650ml","8","Sedal","12.77","49","796","2024-05-01","mililitro","068ca972"
"5755","Alcohol 70% 1L","7","Zegel","12.55","74","931","2025-01-15","litro","5ffccaa7"
"5756","Pelota de fútbol Adidas","4","Adidas","98.62","95","819","2024-11-26","unidad","b4a8104a"
"5757","Zapatillas Urbanas Hombre","3","Skechers","219.10","77","916","2025-03-16","par","f17170cd"
"5758","Perfume Adidas Mujer","8","Adidas","58.10","47","551","2025-01-14","unidad","fefcd557"
"5759","Cocina Mabe 4 hornillas","5","Mabe","1149.35","13","57","2024-07-09","unidad","f2c2a03f"
"5760","Shampoo Sedal 650ml","8","Sedal","14.65","29","558","2024-04-17","mililitro","53c08dad"
"5761","Vitamina C 1000mg x20","7","La Santé","13.29","10","113","2024-12-17","blister","8aefcfbe"
"5762","Cocina Mabe 4 hornillas","5","Mabe","1141.80","5","864","2024-07-04","unidad","964caeb2"
"5763","Cocina Mabe 4 hornillas","5","Mabe","1156.35","67","198","2024-05-21","unidad","f898e1d1"
"5764","Perfume Adidas Mujer","8","Adidas","71.98","35","255","2024-11-19","unidad","b18e0ab7"
"5765","Filtro de aire Toyota","10","Toyota","52.26","66","261","2025-01-22","unidad","996663e9"
"5766","Celular Samsung Galaxy A14","1","Samsung","895.24","1","479","2024-07-22","unidad","3ad4681e"
"5767","Laptop Lenovo IdeaPad 3","1","Lenovo","1669.02","100","729","2024-05-28","unidad","75689883"
"5768","Set de bloques Lego Classic","9","Lego","137.61","3","662","2025-03-23","unidad","369cb2a4"
"5769","Tablet Samsung Galaxy Tab A8","6","Samsung","976.19","95","471","2024-11-03","unidad","43c05cc9"
"5770","Muñeca Barbie Fashionista","9","Mattel","74.48","17","186","2024-09-17","unidad","8bb8280f"
"5771","Refrigeradora Samsung 300L","5","Samsung","2357.32","73","631","2024-08-19","unidad","44e2e470"
"5772","Carro Hot Wheels","9","Mattel","15.66","15","551","2025-03-02","unidad","5638bafc"
"5773","Muñeca Barbie Fashionista","9","Mattel","73.10","64","563","2024-09-03","unidad","ddda6571"
"5774","Carro Hot Wheels","9","Mattel","22.11","74","851","2024-05-05","unidad","ec52ff4b"
"5775","Aceite Primor 1L","2","Primor","7.30","22","748","2025-02-12","litro","66f66b77"
"5776","Jean Mujer Skinny","3","Do Jeans","83.99","48","944","2025-01-26","unidad","185d1213"
"5777","Vitamina C 1000mg x20","7","La Santé","17.40","88","89","2024-11-12","blister","58f99c88"
"5778","Silla ergonómica Home Collection","5","Home Collection","234.72","30","75","2024-10-12","unidad","397d245b"
"5779","Jean Mujer Skinny","3","Do Jeans","92.50","23","652","2024-10-22","unidad","5c0b95d1"
"5780","Guantes de Box Everlast","4","Everlast","53.92","34","561","2025-01-11","par","d2574224"
"5781","Zapatillas Urbanas Hombre","3","Skechers","235.32","60","490","2025-03-13","par","5397fd33"
"5782","Casaca Hombre Pluma","3","Basement","183.68","5","440","2024-12-23","unidad","439cbc46"
"5783","Refrigeradora Samsung 300L","5","Samsung","1667.98","37","576","2024-05-05","unidad","911ba918"
"5784","Refrigeradora Samsung 300L","5","Samsung","2166.68","39","392","2024-09-29","unidad","bbe26d31"
"5785","Muñeca Barbie Fashionista","9","Mattel","61.48","52","83","2024-05-27","unidad","090cc29b"
"5786","Silla ergonómica Home Collection","5","Home Collection","231.49","86","766","2024-04-19","unidad","d03897f5"
"5787","Celular Samsung Galaxy A14","1","Samsung","749.05","41","495","2025-01-15","unidad","10031ddd"
"5788","Pelota de fútbol Adidas","4","Adidas","82.24","73","989","2024-09-08","unidad","02e1a5dd"
"5789","Perfume Adidas Mujer","8","Adidas","51.90","70","407","2025-04-08","unidad","209e2967"
"5790","Shampoo Sedal 650ml","8","Sedal","14.95","87","562","2024-11-14","mililitro","a9d31114"
"5791","Aceite de Motor Mobil 4L","10","Mobil","99.26","11","755","2025-02-06","litro","659655fe"
"5792","Refrigeradora Samsung 300L","5","Samsung","2342.08","98","206","2024-09-23","unidad","9458811d"
"5793","Guantes de Box Everlast","4","Everlast","60.53","47","833","2024-07-10","par","e045d879"
"5794","Paracetamol 500mg x10","7","Genfar","3.11","2","963","2024-09-13","blister","d028aa8e"
"5795","Silla ergonómica Home Collection","5","Home Collection","224.96","14","122","2024-09-19","unidad","7f6c52d7"
"5796","Carro Hot Wheels","9","Mattel","23.68","61","488","2024-04-26","unidad","85aea9b4"
"5797","Refrigeradora Samsung 300L","5","Samsung","1488.23","80","64","2025-02-09","unidad","9db3ccf9"
"5798","Celular Samsung Galaxy A14","1","Samsung","808.43","86","557","2024-08-06","unidad","d408b4fb"
"5799","Set de bloques Lego Classic","9","Lego","154.74","29","690","2024-09-29","unidad","12294c31"
"5800","Cocina Mabe 4 hornillas","5","Mabe","1154.04","78","792","2024-12-20","unidad","6fe9e8d7"
"5801","Tablet Samsung Galaxy Tab A8","6","Samsung","943.39","92","77","2024-05-17","unidad","dfcb4fbb"
"5802","Paracetamol 500mg x10","7","Genfar","3.76","49","253","2024-06-23","blister","514b420e"
"5803","Silla ergonómica Home Collection","5","Home Collection","198.62","44","692","2025-02-11","unidad","2e114287"
"5804","Set de bloques Lego Classic","9","Lego","139.55","78","473","2025-03-23","unidad","0f671365"
"5805","Filtro de aire Toyota","10","Toyota","81.56","52","393","2025-02-04","unidad","e4ad2a1e"
"5806","Bicicleta Montaña Aro 29","4","Aro","963.70","91","692","2025-01-11","unidad","05399be7"
"5807","Laptop Lenovo IdeaPad 3","1","Lenovo","1869.14","18","769","2024-07-20","unidad","4dc32492"
"5808","Silla ergonómica Home Collection","5","Home Collection","230.94","85","976","2025-04-02","unidad","cc2ea6b5"
"5809","Zapatillas Urbanas Hombre","3","Skechers","296.74","10","420","2024-08-07","par","85a0381b"
"5810","Perfume Adidas Mujer","8","Adidas","62.70","88","703","2024-11-15","unidad","4c342bff"
"5811","Alcohol 70% 1L","7","Zegel","10.62","58","289","2024-07-07","litro","3f07380b"
"5812","Leche Gloria UHT 1L","2","Gloria","5.71","36","363","2024-11-10","litro","12abe82b"
"5813","Silla ergonómica Home Collection","5","Home Collection","245.66","7","317","2024-07-29","unidad","ec949207"
"5814","Muñeca Barbie Fashionista","9","Mattel","72.32","87","760","2024-07-28","unidad","42c0d9d6"
"5815","Aceite de Motor Mobil 4L","10","Mobil","121.30","33","542","2024-11-07","litro","bd940d26"
"5816","Set de bloques Lego Classic","9","Lego","140.39","54","926","2025-03-20","unidad","d186fd77"
"5817","Alcohol 70% 1L","7","Zegel","11.71","7","732","2024-09-28","litro","de97eeea"
"5818","Paracetamol 500mg x10","7","Genfar","3.28","73","141","2024-09-12","blister","fab6fd2e"
"5819","Celular Samsung Galaxy A14","1","Samsung","755.95","60","762","2024-10-31","unidad","3048a89d"
"5820","Refrigeradora Samsung 300L","5","Samsung","2311.21","39","105","2024-11-11","unidad","724431c7"
"5821","Bicicleta Montaña Aro 29","4","Aro","1061.94","97","759","2024-04-21","unidad","03fbb8eb"
"5822","Jean Mujer Skinny","3","Do Jeans","115.12","86","229","2024-07-28","unidad","8b3991cc"
"5823","Guantes de Box Everlast","4","Everlast","56.86","39","495","2024-05-03","par","5c16051a"
"5824","Leche Gloria UHT 1L","2","Gloria","5.57","58","719","2024-10-06","litro","e2e9fdcf"
"5825","Guantes de Box Everlast","4","Everlast","55.07","12","556","2024-11-25","par","65f01328"
"5826","Casaca Hombre Pluma","3","Basement","157.20","33","164","2025-01-11","unidad","e689ae4e"
"5827","Filtro de aire Toyota","10","Toyota","70.64","46","950","2024-09-17","unidad","e4e1c557"
"5828","Casaca Hombre Pluma","3","Basement","208.56","2","487","2024-12-13","unidad","f50328fe"
"5829","Cocina Mabe 4 hornillas","5","Mabe","1064.15","53","911","2024-10-09","unidad","29b0e247"
"5830","Silla ergonómica Home Collection","5","Home Collection","247.98","53","625","2024-07-13","unidad","597aa1ac"
"5831","Audífonos JBL inalámbricos","6","JBL","187.84","36","504","2025-03-08","unidad","58e57ca2"
"5832","Silla ergonómica Home Collection","5","Home Collection","197.97","11","735","2025-01-22","unidad","09dc008f"
"5833","Impresora Multifuncional HP","6","HP","360.13","63","817","2024-06-12","unidad","fe552d6a"
"5834","Limpia parabrisas 500ml","10","3M","17.07","35","620","2025-02-09","mililitro","a5e0a4b1"
"5835","Perfume Adidas Mujer","8","Adidas","76.40","61","159","2024-08-31","unidad","77639f25"
"5836","Casaca Hombre Pluma","3","Basement","179.28","58","812","2024-12-12","unidad","3224dc05"
"5837","Impresora Multifuncional HP","6","HP","396.56","30","399","2024-11-06","unidad","4f1a2f30"
"5838","Aceite de Motor Mobil 4L","10","Mobil","105.31","26","579","2024-06-13","litro","c228cc84"
"5839","Limpia parabrisas 500ml","10","3M","11.24","100","577","2024-06-25","mililitro","9dc370bf"
"5840","Muñeca Barbie Fashionista","9","Mattel","77.39","77","728","2024-11-15","unidad","30fe96f2"
"5841","Shampoo Sedal 650ml","8","Sedal","12.80","53","768","2025-01-16","mililitro","9997409e"
"5842","Televisor LG 55'' UHD","1","LG","1701.49","98","577","2024-06-25","unidad","69a0f24e"
"5843","Leche Gloria UHT 1L","2","Gloria","5.21","86","403","2024-10-07","litro","d4736ab9"
"5844","Aceite de Motor Mobil 4L","10","Mobil","117.79","75","603","2024-09-19","litro","9c6b6838"
"5845","Bicicleta Montaña Aro 29","4","Aro","1271.61","68","179","2024-09-29","unidad","9dfa453d"
"5846","Bicicleta Montaña Aro 29","4","Aro","722.49","6","410","2024-11-08","unidad","efe046a6"
"5847","Jean Mujer Skinny","3","Do Jeans","100.61","29","820","2025-02-22","unidad","28ab05eb"
"5848","Perfume Adidas Mujer","8","Adidas","77.30","8","908","2024-05-16","unidad","6cebf388"
"5849","Vitamina C 1000mg x20","7","La Santé","14.84","74","312","2024-12-07","blister","4cac8706"
"5850","Aceite de Motor Mobil 4L","10","Mobil","125.10","50","204","2024-08-01","litro","fb8716b3"
"5851","Aceite Primor 1L","2","Primor","8.05","64","737","2025-03-29","litro","2948eab0"
"5852","Silla ergonómica Home Collection","5","Home Collection","229.02","9","975","2025-02-22","unidad","b947f4d3"
"5853","Casaca Hombre Pluma","3","Basement","195.22","7","507","2024-07-07","unidad","c4bf6e29"
"5854","Cocina Mabe 4 hornillas","5","Mabe","1046.78","35","834","2024-05-05","unidad","4c83557a"
"5855","Leche Gloria UHT 1L","2","Gloria","5.61","100","513","2025-03-03","litro","385daef5"
"5856","Celular Samsung Galaxy A14","1","Samsung","847.46","17","315","2024-12-22","unidad","f284fefa"
"5857","Audífonos JBL inalámbricos","6","JBL","240.13","27","175","2025-03-05","unidad","b6f36421"
"5858","Perfume Adidas Mujer","8","Adidas","69.13","88","340","2025-01-28","unidad","b6b008aa"
"5859","Carro Hot Wheels","9","Mattel","19.51","90","159","2024-08-13","unidad","3c1be76c"
"5860","Celular Samsung Galaxy A14","1","Samsung","822.19","27","146","2024-05-13","unidad","2c9bbe43"
"5861","Carro Hot Wheels","9","Mattel","24.94","71","896","2024-09-05","unidad","27ff378c"
"5862","Audífonos JBL inalámbricos","6","JBL","231.66","60","22","2024-05-05","unidad","2d793b85"
"5863","Paracetamol 500mg x10","7","Genfar","3.29","2","520","2024-10-18","blister","2d3bbecc"
"5864","Zapatillas Urbanas Hombre","3","Skechers","230.22","25","435","2024-08-13","par","8414085c"
"5865","Filtro de aire Toyota","10","Toyota","85.19","5","869","2024-06-20","unidad","8f8fe9bc"
"5866","Set de bloques Lego Classic","9","Lego","158.32","55","655","2024-07-06","unidad","a05b749f"
